CODE,LATITUDE,LONGITUDE,ELEVATION,NETWORK,STATUS,NAME
SBH, 37.9656, 139.4538,  140.0,TOH,Open,Shibata
SBI, 33.4807,-119.0287,    6.0,USC,Open,Santa Barbara Island
SBID, 44.4240,-116.3135, 2520.0,BSE,Open,Snowbank Mountain
SBJ, 35.4157, 138.4834,  202.0,CDPJ,Reserved,Shimobe
SBJI, -6.1200, 106.1300,    0.0,DJA,Open,Serang
SBK, 32.5655, -80.1802,  -59.0,USGS,Closed,Seabrook
SBKC, 35.0788,-117.5813,  881.0,PAS,Open,Saddleback Mountain
SBL, 14.8917, -91.2787, 3403.0,GCG,Closed,Sacbichol
SBLS, 13.8393, -89.6230, 1949.0,SNET,Open,San Blas
SBM, 33.9752,-107.1807, 3230.0,SNM,Open,South Baldy
SBN, 17.6370, -63.2350,  870.0,PAL,Closed,Saba
SBNU, 69.5405, -93.5571,   78.0,OTT,Open,Taloyoak
SBO,-29.6698,  17.8789, 1055.0,PRE,Closed,Springbok
SBP, 14.8333, 120.2833,    0.0,,Closed,Subic Bay
SBPH, 14.7950, 121.1160,  240.0,PIVS,Closed,San Jose del Monte
SBQ, 45.3783, -71.9264,  265.0,ECTN,Open,Sherbrooke
SBR,-35.4250, 149.5333, 1265.0,,Open,South Blackrange
SBRN, 37.6856,-122.4113, -157.5,BRK,Open,Brisbane
SBS, 36.8700,  10.3500,  125.0,SBS,Open,Sidi-Bou-Said
SBT, 36.5095,-121.0762,  442.0,MNLO,Open,San Benito
SBTG, 41.3236,  46.6639,  256.0,TIF,Open,Sabatlo
SBU, 40.8218,-112.4667, 1317.0,SLC,Closed,Stansbury Island
SBUM,  2.4500, 112.2200,   30.9,KLM,Open,Sibu
SBVC, 34.0881,-117.3105,    0.0,,Open,San Bernardino Valley
SBY, 51.9976,-176.0920,    0.0,USGS,Closed,Sand Bay
SC-,,,,,Alternate,(Alternate Abbreviation for SC-NV)
SC-NV, 39.8739,-119.6408, 1341.0,LRSM,Closed,Sutcliffe
SC2M, 44.4043,   9.5343,  664.0,ROM,Open,Scurtab&ograve;
SCA,-49.8333, -72.0500,    0.0,,Closed,Santa Cruz
SCB, 43.7167, -79.2333,  153.0,OTT,Closed,Scarborough
SCC, 37.0067,-121.9967,  128.0,BRK,Closed,Santa Cruz
SCCB, 37.2874,-121.8642,   98.4,BRK,Open,Santa Clara County Offices
SCCK, 35.0228, -82.9915,  701.0,CSC,Open,Coley Creek
SCCM, 34.9413,-120.1720,  610.0,MNLO,Open,Colson Canyon
SCCW, 47.7496,-122.3611,    0.0,SEA,Open,Shoreline Community College
SCE, 47.0386,  11.7103, 1737.0,FUR,Open,Schlegeis
SCE1, 35.4390, -97.8140,  408.0,TUL,Reserved,Shell Creek
SCF, 61.9947,-150.0392,   67.0,GIA,Closed,Sheep Creek Facility
SCG, 16.0289, -61.6810,  646.0,FDF,Open,Saint Claude
SCH, 54.8167, -66.7833,  540.0,OTT,Closed,Schefferville
SCHD, 50.5351,  11.2119,  761.0,,Open,Schmiedefeld
SCHN, 50.9842,   6.0195,   57.0,DBN,Open,Schinveld
SCHQ, 54.8319, -66.8336,  501.0,OTT,Open,Schefferville
SCHR, 44.1345,  25.8292,  128.0,BUC,Open,
SCI, 32.9800,-118.5467,  219.0,PAS,Open,San Clemente Island
SCIA, 41.9069, -93.2153,  311.5,NEIC,Open,State Center
SCIG, 18.9670, -91.1853,   40.0,UNM,Open,Sabancuy
SCK, 52.8797,   0.7506,   61.0,BKN,Closed,South Creake
SCL, 37.3500,-121.9500,   28.0,,Closed,Santa Clara--Ricard
SCLL, 38.2563,  15.7143,   81.0,ROM,Open,Scilla
SCLT, 23.1750, 120.1940,    7.0,TAP,Open,Jiali
SCM, 61.8333,-147.3277, 1020.0,GIA,Open,Sheep Creek Mountain
SCMO, 38.7618, -90.6413,  152.4,SLM,Open,Saint Charles Community College
SCN, 35.3689,-111.5425, 2111.0,,Open,Sunset Crater National Monument
SCO, 70.4833, -21.9500,   69.0,DNK,Open,Ittoqqortoormiit (Scoresbysund)
SCOM, 39.6957, -75.3627,   12.2,NED,Open,Sussex County Emergency Operations Center
SCP, 40.7950, -77.8650,  352.0,SCP,Open,State College
SCPH,  9.7820, 125.4890,   49.0,PIVS,Open,Surigao
SCR,-33.5000, -71.0000,    0.0,GUC,Closed,San Cristobal
SCRK, 63.9769,-143.9859, 1375.0,GIA,Open,Sand Creek
SCRN, 12.7317, -86.9383,  500.0,INET,Reserved,Santa Cruz
SCRT, 36.6350,  -6.1750,   73.0,SFS,Open,Cerro San Crist&oacute;bal
SCRV,  7.7889, -72.1917,  818.0,CAR,Open,San Crist&oacute;bal
SCS,-17.2847, -67.8153, 3900.0,,Closed,Sicasica
SCSP,,,,,Network/Other,(phase code designation)
SCT, 62.3192,-150.2972,  140.0,GIA,Closed,Scotty Lake
SCU, 39.4873,-110.2417, 2182.0,USGS,Closed,Sheep Canyon
SCUM, 38.6975, -27.1201,  316.0,RUVS,Open,Serra do Cume
SCUT, 37.1282,-113.6447,  837.0,SLC,Open,Santa Clara
SCV, 17.7817, -64.7890,   12.0,PAL,Closed,Saint Croix
SCVI, 17.7614, -64.5831,   10.0,RSPR,Open,Saint Croix
SCW, 48.7675,-121.8167, 2990.0,SEA,Closed,Sherman Crater--Mount Baker
SCX, 16.7358, -92.6345,    0.0,UNM,Open,San Crist&oacute;bal de las Casas
SCY, 34.1062,-118.4542,  287.0,PAS,Open,Stone Canyon Reservoir
SCYB, 36.0094,-120.5366,  695.0,BRK,Open,Stone Canyon
SCZ, 36.5980,-121.4030,  261.0,,Open,Santa Cruz
SCZP, 15.7760, 119.9110,   21.0,PIVS,Open,Santa Cruz
SCZT, 22.3720, 120.6200,   74.0,TAP,Open,Fangliau
SDA, 42.0519,  19.4986,   10.0,TIR,Open,Shkodra
SDAN,-34.5093, 139.3374,  125.0,ADE,Open,Sedan
SDB,-14.9258,  13.5719, 1781.0,,Closed,Sa da Bandeira
SDC, 32.6833,-117.2417,    0.0,,Closed,San Diego--Robinson
SDCA, 37.7939, -25.3172,  644.0,RUVS,Open,Salto do Cavalo
SDCO, 37.7456,-105.5012, 2569.0,NEIC,Open,Great Sand Dunes National Park
SDD, 18.4579, -69.9134,   10.0,SDD,Open,Santo Domingo (Ciudad Trujillo)
SDD01, 19.1235, -69.9732,  165.0,SDD,Reserved,Loma Colora
SDD02, 19.6035, -69.9483,  440.0,SDD,Reserved,Loma Siseviere
SDD03, 19.3370, -70.0685,  410.0,SDD,Reserved,Loma La Ceniza
SDD04, 19.4835, -70.4855,  905.0,SDD,Reserved,Loma El Mogote
SDD05, 19.1017, -70.4478,  425.0,SDD,Reserved,Loma Manaclilla
SDD06, 19.0363, -70.2135,  240.0,SDD,Reserved,Hatillo
SDD07, 18.7828, -70.2223,  620.0,SDD,Reserved,Loma El Caf&eacute;
SDD08, 18.9885, -69.6922,  325.0,SDD,Reserved,Loma Los Yayales
SDD09, 19.2533, -69.6073,  465.0,SDD,Reserved,Ceiba Bonita
SDD10, 19.2105, -69.2698,  385.0,SDD,Reserved,Monte Rojo
SDD11,,,,SDD,Reserved,Puerto Plata
SDD12,,,,SDD,Reserved,Santiago
SDD13,,,,SDD,Reserved,San Juan de la Maguana
SDD14,,,,SDD,Reserved,Santo Domingo
SDD15,,,,SDD,Reserved,Saman&aacute;
SDD16,,,,SDD,Reserved,Hato Mayor
SDD18,,,,SDD,Reserved,San Jos&eacute; de Ocoa
SDD19,,,,SDD,Reserved,Villa Altagracia
SDDA,,,,SDD,Reserved,
SDDB,,,,SDD,Reserved,
SDDH,,,,SDD,Reserved,
SDDJ,,,,SDD,Reserved,
SDDM,,,,SDD,Reserved,
SDDP,,,,SDD,Reserved,
SDDR, 18.9821, -71.2878,  589.0,SDD,Open,Presa de Sabaneta
SDDS,,,,SDD,Reserved,
SDEM, 59.4433,-151.2820,  770.0,AGS,Closed,Sadie Cove
SDF, 67.4203,  26.3936,  276.5,HEL,Closed,Sodankyla
SDG, 62.5270,-145.5433,  625.0,GIA,Open,Sourdough
SDH, 36.6453,-116.3378, 1073.0,REN,Closed,Striped Hills
SDI, 41.7092,  13.8103,  720.0,ROM,Open,San Donato Val di Comino
SDJ, 36.4367, 138.3052,  660.0,ERIJ,Closed,Sanada
SDKM,  5.8833, 118.0667,   10.3,KLM,Open,Sandakan
SDL, 46.7954,-119.4913,    0.0,,Reserved,Saddle Mountain
SDLC, 35.3805,-117.8867,  756.0,PAS,Closed,Saltdale
SDLR, 53.2781, 158.8840, 1235.0,KRSC,Open,Sedlovina
SDM, 13.4861, -88.4706,  905.0,CIG,Closed,Santiago de Mar&iacute;a
SDMD, 39.4102, -76.8403,  212.5,PAL,Open,Soldier's Delight Natural Environment Area
SDMZ, 13.4738, -88.4847,  900.0,CELS,Open,Santiago de Mar&iacute;a
SDN, 55.3413,-160.4972,   23.0,PMR,Closed,Sand Point
SDNR, 31.5000,  76.9700,  500.0,NDI,Open,Sundarnagar
SDO,-26.4194, -70.3111,    0.0,GUC,Closed,Salado
SDOM, 31.0800,  35.3900, -200.0,GII,Open,Mount Sodom
SDPT, 55.3493,-160.4766,   74.0,PMR,Open,Sand Point
SDR, 45.4889,  26.3831,  720.0,BUC,Reserved,Surduc
SDS,  9.9333, -83.8836, 2340.0,UCR,Closed,Sanatorio Duran
SDSI, -0.9324, 101.4282,    0.0,DJA,Open,Sungaidareh
SDV,  8.8861, -70.6333, 1580.0,CAR,Open,Santo Domingo
SDW, 34.6092,-117.0742, 1184.0,PAS,Open,Sidewinder Mine
SE-,,,,,Alternate,(Alternate Abbreviation for SE-MN)
SE-MN, 44.4142, -94.6653,  244.0,LRSM,Closed,Sleepy Eye
SEA, 47.6550,-122.3083,   30.0,SEA,Open,Seattle
SEAG, 41.7643,  44.8034,  607.0,TIF,Open,T'bilisis Tsqalsats'avi (Tbilisi See)
SEAR, 35.2547, -91.7147,    0.0,CERI,Open,Searcy
SEB, 43.7333,  15.9000,    0.0,,Closed,Sibenik (Sebenico)
SEC, 37.2845,-122.1237,  357.0,MNLO,Open,Stevens Creek
SECR, 45.0355,  26.0676,  417.0,BUC,Open,
SED,,,,,Reserved,Serpedi
SEDN, 63.2502, -91.2081,  121.0,POLR,Open,First Sedna Site; Hudson Bay
SEG, 16.4028, -61.5052,   60.0,FDF,Open,Port Louis
SEGC,  3.5469, -76.2010, 1384.0,UVC,Open,San Emigdio
SEH, 23.1667,  77.0833,    0.0,NDI,Open,Sehore
SEI, 44.0544,  11.3564,  610.0,PRT,Open,Scarperia
SEJ,-62.2208, -58.7528,   18.0,,Reserved,Sejong Station
SEK,-28.3233,  27.6250, 1486.0,PRE,Open,Senekal
SEKA, 41.2093,  47.1977,  820.0,AZER,Open,S&auml;ki (Sheki)
SEL, 54.1167, 159.9833,    0.0,KRSC,Closed,Semlyachik
SELA, 38.2756,  21.8926,  611.0,UPSL,Open,Sella
SELF, 10.4712, -84.7322,  500.0,HDC,Reserved,Sixty Eight Lava Flow
SELS, 43.2013,  21.1210,    0.0,BEO,Open,Selova
SELV, 37.2383,  -3.7277,  650.0,CRT,Open,Sierra Elvira
SEM, 50.4083,  80.2500,  209.0,KAZK,Open,Semey (Semipalatinsk)
SEMI,  2.4603,  98.3917, 1750.0,DJA,Open,Semponon
SEN, 38.2600, 140.9000,   38.0,JMA,Open,Sendai (Mukaiyama)
SEND, 46.1935,-122.1854, 2100.0,USCV,Open,SEND; Mount Saint Helens
SENIN, 46.3633,   7.2993, 2035.0,ZUR,Open,Lac Senin/Sanetsch
SEO, 37.5667, 126.9667,   86.0,SEO,Open,Seoul (Seoul; Keizyo)
SEP,,,,,Network/Other,(keyword for telegraphic format)
SEPT,,,,,Network/Other,(keyword for telegraphic format)
SEPW, 46.2002,-122.1906, 2116.0,SEA,Open,September Lobe; Mount Saint Helens
SER, 45.9775,   2.4300,  710.0,LDG,Open,Sermur
SES, 50.3958,-111.0417,  770.0,OTT,Open,Suffield
SESP, 38.1200,  -2.5452, 1528.0,CRT,Open,Santiago de la Espada
SEST, 46.7493,  12.2165, 1729.0,ROM,Open,Monte Rota
SET, 36.2000,   5.4000, 1000.0,ALG,Open,Setif
SETA, 37.8131, -25.7513,  675.0,RUVS,Open,Sete Cidades
SEUS, 17.4928, -62.9814,   46.0,DBN,Open,Sint Eustatius
SEV, 44.5450,  33.6680,   42.0,KRYM,Closed,Sevastopol'
SEW, 60.1037,-149.4493,   55.0,AGS,Open,Seward
SEY, 62.9328, 152.3822,  218.0,NERS,Open,Seymchan
SEY1, -4.6150,  55.4908,  270.0,,Closed,Mahe
SEYC, -4.0833,  55.0833,    0.0,,Closed,Seychelles (Mah&eacute;)
SEYT,,,,,Alternate,(Alternate Abbreviation for ESKT)
SF-,,,,,Alternate,(Alternate Abbreviation for SF-AZ)
SF-AZ, 34.4386,-110.5144, 1981.0,LRSM,Closed,Snowflake
SFA, 47.1244, -70.8268,  230.0,OTT,Open,Sept-Chutes (Seven Falls)
SFAB,,,,BRK,Reserved,Bay Bridge San Francisco Anchorage
SFAN, 13.3838, -61.1721,  229.0,TRN,Open,Fancy Village
SFB, 37.7767,-122.4517,  100.0,BRK,Closed,San Francisco
SFC, 37.7667,-122.4167,    0.0,,Open,San Francisco
SFDO,-34.6143, -71.0138,  690.0,GUC,Open,San Fernando
SFER, 47.6194,-117.3665,  715.0,SEA,Open,Spokane--Ferris High School
SFF,-41.3375, 146.3075,  213.0,TAU,Closed,Sheffield
SFG, 16.2533, -61.1965,   10.0,FDF,Open,Saint Francois
SFH, 51.0604,  -0.6912,  260.0,BGS,Reserved,Hasselmere
SFI, 43.9048,  11.8469,  548.0,ROM,Open,Santa Sofia
SFIN, 40.3790, -87.0967,  165.0,USTA,Open,Scholer Farm; Lafayette
SFJ, 66.9967, -50.6152,  365.5,DNK,Open,Kangerlussuaq (S&oslash;ndre Str&oslash;mfjord)
SFJD, 66.9960, -50.6215,   80.0,DNK,Open,Kangerlussuaq 2 (S&oslash;ndre Str&oslash;mfjord 2)
SFJM, 20.4865,-103.0395, 1500.0,UNM,Open,Santa Fe
SFK, 40.0130,  73.5030, 2160.0,KYRG,Open,Sufi-Kurgan
SFL, 36.9833,-121.4015,  323.0,MNLO,Open,San Felipe
SFM, 37.7644,-122.4369,  103.0,,Open,San Francisco--Randall Museum
SFN, 41.1962, -74.2612,  244.0,PAL,Reserved,Sterling Forest
SFNV, 36.4180,  40.1116,  810.0,NSSC,Open,Sufian
SFO, 41.1962, -74.2600,  300.0,PAL,Closed,Sterling Forest
SFP, 31.0317,-114.8300,    4.0,PAS,Closed,San Felipe
SFR, 37.7880,-122.3895,    8.0,MNLO,Closed,San Francisco--Rincon
SFS, 36.4656,  -6.2055,   21.0,SFS,Open,San Fernando
SFT, 37.4052,-122.1758,  143.0,MNLO,Open,Stanford Telescope
SFTF, 48.2050,   5.0383,  399.0,LDG,Open,Sexfontaines
SFTN, 35.3575, -90.0187,  -23.0,CERI,Open,Shelby Forest
SFTX, 29.9255,-104.3696, 1384.0,DAL,Open,Fort Shafter
SFUC, 36.6370,  -6.1750,   88.0,SFS,Open,San Fernando (San Cristobal)
SFX, 30.8810,-114.7520,   55.0,ECX,Reserved,San Felipe
SFX2,  8.2935, -81.8688,    0.0,UPA,Open,San Felix
SG-,,,,,Alternate,(Alternate Abbreviation for SG-AZ)
SG-AZ, 35.6408,-113.2608, 1676.0,LRSM,Closed,Seligman
SG1, 40.8400,  16.6790,  523.0,BARI,Open,Sgolgore
SGA, 61.4207,-146.3948, 1326.0,AGS,Closed,Stephens Glacier
SGAM, 60.5012,-145.2070,  424.0,AGS,Open,Sherman Glacier
SGAS, 57.3040,  18.4730,   43.0,HFS,Closed,St&aring;nga
SGB, 55.5458,-160.4538,  275.0,,Open,San Diego Bay
SGC, 37.2827,-122.0500,  198.0,MNLO,Open,Saratoga Golf Course
SGCP, 18.2420, 122.0460,   50.0,PIVS,Open,Mt. Cagua
SGE,-17.5892, 177.9233, 1021.0,SVA,Open,South Ridge
SGF, 67.4421,  26.5261,  180.0,OUL,Open,Sodankyl&auml;
SGG, 41.3867,  14.3788,  880.0,OVO,Open,San Gregorio Matese
SGH, 11.4375,  42.6363,  700.0,ARO,Open,Sud-Ghoubbet
SGI,,,,,Closed,San Gemini
SGI01, 37.9159,-113.6150,    0.0,USAF,Reserved,Saint George Infrasonic Array Site 1
SGI02, 37.0097,-112.4915,    0.0,USAF,Reserved,Saint George Infrasonic Array Site 2
SGI03, 36.1139,-113.6150,    0.0,USAF,Reserved,Saint George Infrasonic Array Site 3
SGI04, 37.0097,-114.7385,    0.0,USAF,Reserved,Saint George Infrasonic Array Site 4
SGIA, 44.8592,  11.0358,   20.0,ENI,Reserved,Mirandola
SGIAR, 37.9159,-113.6150,    0.0,USAF,Reserved,Saint George Infrasonic Array Beam Reference Point
SGJ, 35.6111, 136.1456,  210.0,DRI,Closed,Sugihashi
SGK,,,,,Alternate,(Alternate Abbreviation for HSI)
SGKR, 42.4597,  47.6583,  500.0,DRS,Open,Sergokala
SGKT, 40.5733,  32.0561, 1890.0,DDA,Open,Sivrig&ouml;yn&uuml;k
SGL, 32.6492,-115.7253,  110.0,PAS,Open,Mount Signal
SGLT, 22.7250, 120.4910,   30.0,TAP,Open,Jiouru
SGM, 45.0075,-109.9892, 2285.0,MNLO,Closed,Silver Gate
SGMF, 48.2542,  -2.5569,  230.0,LDG,Open,Saint-Gilles-du-Men&eacute;
SGMN, 34.6472, 138.8550,   49.0,NGY,Closed,Shimogamo
SGN, 41.0658, -96.2188,  347.0,,Closed,Springfield
SGNT, 33.6608,   9.8702,   90.0,SBS,Open,Sidi Gnaou
SGO, 40.5604,  15.3074,  651.0,ROM,Open,Sicignano
SGP,-16.5621, -72.7136,  108.0,,Closed,San Gregorio
SGR, 47.7094,  -0.9173,   90.0,PAR,Open,Segre
SGRN, 34.7122, 138.1889,   55.0,NGY,Reserved,Sagara
SGRT, 41.7546,  15.7437,  960.0,ROM,Open,San Giovanni Rotondo
SGS, 33.1925, -80.5095,   25.0,CSC,Closed,Saint George
SGSI,  3.6860, 125.5286,  100.0,DJA,Open,Sangihe
SGST, 23.0820, 120.5830,  278.0,TAP,Open,Jiashian
SGT, 36.9438,  31.5008,  205.0,DSIT,Reserved,Sevin&ccedil;
SGU, 39.1823,-111.6447, 2357.0,SLC,Open,Sterling
SGV, 36.9806,-117.0327, 1571.0,REN,Closed,South Grapevine Mountains
SGW, 48.1067,   9.2152,  700.0,FBB,Open,Sigmaringen-Wittberg
SGY,-60.7101, -45.5976,   30.0,,Open,Signy Island
SGZ, 38.6500,  69.0000,    0.0,GAR,Reserved,Semigandzh
SH-,,,,,Alternate,(Alternate Abbreviation for SH-PA)
SH-PA, 41.0136, -76.9136,  183.0,LRSM,Closed,Shamokin
SHA, 30.6944, -88.1428,   61.0,,Open,Spring Hill
SHAN,,,,,Reserved,
SHAO, 18.0228,  55.6251,  292.0,OMAN,Open,Shalim
SHAR, 43.7428,  42.6686, 2070.0,OBN,Open,Shatzhatmas
SHB, 49.5972,-123.8750, 1143.0,WCTN,Open,Sechelt
SHBG, 25.2167,  87.6667,    0.0,NDI,Open,Sahibganj
SHBJ, 32.3025,  37.8280,  960.0,JSO,Open,Al Shahba
SHBN,,,,,Reserved,
SHBS, 21.0046,  39.6829,  182.0,,Open,
SHC, 38.6703,-122.6338, 1200.0,MNLO,Closed,Mount Saint Helena
SHD, 36.4333,  54.9417, 1500.0,MUI,Open,Shahrud
SHDN,,,,,Reserved,
SHE, 40.6460,  48.6420,  840.0,AZER,Open,Samaxi (Shemakha)
SHEL,-15.9588,  -5.7457,  537.0,,Open,Horse Pasture (Saint Helena)
SHF, 46.5517, -72.7633,   60.0,OTTR,Closed,Shawinigan Falls
SHFN,,,,,Reserved,
SHG, 36.4138,-121.2537,  192.0,MNLO,Open,Shirttail Gulch
SHGH,  5.9283,  -0.0419,   84.0,KUK,Open,Shai Hills
SHGN,,,,,Reserved,
SHGR, 32.1083,  48.8013, 1810.0,THR,Open,Shushtar-Gav Savar
SHH, 34.1877,-115.6545, 1122.0,PAS,Open,Sheep Hole Mountains
SHI, 29.6418,  52.5133, 1595.0,,Open,Shiraz
SHID, 50.6833,  -1.2833,    0.0,,Closed,Shide
SHIN, 39.4278, -87.4083,  168.0,,Reserved,Springhill
SHIO, 25.5667,  91.8833, 1509.0,NDI,Closed,Shillong
SHJ, 33.4483, 135.7633,   75.0,JMA,Open,Shionomisaki (Siomisaki)
SHK, 34.5322, 132.6775,  285.0,ERIJ,Open,Shiraki
SHKI, 41.2030,  47.1810,  600.0,AZER,Open,S&auml;ki (Sheki)
SHL, 25.5667,  91.8833, 1600.0,NDI,Open,Shillong
SHLN,-15.9167,  -5.7333,  274.0,,Closed,Saint Helena Island
SHM, 32.7750, 132.9583,   21.0,,Open,Shimizu (Simidu)
SHMJ, 32.7270,  35.7640,  363.0,JSO,Open,Saham
SHMS, 21.4485,  39.6907,  252.0,,Open,
SHN, 33.9533, 130.9417,   46.0,JMA,Open,Shimonoseki 3 (Shimonoseki)
SHN1, 33.9450, 130.9283,   18.0,JMA,Open,Shimonoseki
SHNJ, 34.1250, 131.1083,   20.0,JMA,Open,Shimonoseki 2
SHO, 43.8700, 146.8300,   55.0,SKHL,Open,Shikotan
SHOH, 42.5352, 140.8617,  192.0,HSS,Reserved,Showa-Shinzan
SHP,-16.1972, -72.4739,  471.0,,Closed,Santa Helena
SHPR, 36.5055,-115.1602, 1590.0,REN,Open,Sheep Range
SHQ, 47.6034, -70.4009,  411.0,OTTR,Reserved,Saint-Hilarion
SHR, 37.1183, 140.2250,  354.0,JMA,Open,Shirakawa
SHRA, 21.4790,  39.9680,  413.0,RYD,Open,Al Sharaya
SHRD, 31.6100, 130.6750,  160.0,DRI,Reserved,Shirahama
SHRF, 28.9460,  35.1090, 1000.0,RYD,Open,Sharaf
SHRG, 36.5048,-115.1559, 1641.0,REN,Closed,Sheep Range
SHRJ, 37.0767, 140.2333,  395.0,JMA,Open,Shirakawa 2
SHRM, 27.8920,  34.1240,  210.0,HLW,Open,
SHRR, 54.4987,  90.1687,  340.0,,Open,Shira
SHS, 40.6950,-122.3883,  312.0,BRK,Closed,Shasta Dam
SHT, 50.5106,  -4.0356,    0.0,BKN,Reserved,Sharpitor
SHTN, 35.4597, -87.1297,  323.0,TVA,Closed,Sandy Hook
SHTS, 37.2667,  68.1333,    0.0,TAJK,Open,Shaartuz
SHU, 58.6281,-152.3489,   34.0,GIA,Open,Shuyak Island
SHUT, 38.5530,  30.5511, 1215.0,,Open,Suhut-Afyon
SHV, 32.7706, 130.3631,   50.0,SHV,Closed,Shimbara
SHW, 46.1925,-122.2367, 1423.0,SEA,Open,Mount Saint Helens
SHWJ, 30.3830,  35.5000, 1734.0,JSO,Open,Shawbak
SHYM,-37.8260, 145.1100,  100.0,MEL,Closed,Surrey Hills
SHZ, 34.9733, 138.4067,   15.0,JMA,Open,Shizuoka
SHZ3, 35.0658, 138.2100,  710.0,JMA,Open,Shizuoka 3 (Kuromata)
SHZE, 36.3992, 138.5358, 2256.0,ERIJ,Reserved,Shinhuzimiza
SHZJ, 35.0278, 138.4227,   40.0,JMA,Closed,Shizuoka 2
SI-,,,,,Alternate,(Alternate Abbreviation for SI-BC)
SI-BC, 54.7883,-127.0714,  579.0,LRSM,Closed,Smithers
SI2, 34.2039,-118.7989,  700.0,PAS,Open,Simi Peak
SIA, 34.2483, 108.9200,  395.0,BJI,Closed,Xian (Sian; Hsian)
SIB,,,,BDF,Reserved,Sao Simao
SIBI,  3.2408,  98.5044, 2050.0,DJA,Open,Sibayak Dolok
SIC, 50.1717, -66.7383,  283.0,OTTR,Open,Sept-Iles
SID, 63.7858, -18.0583,   26.0,REY,Closed,Sida
SIE, 43.3200,  11.3122,  349.0,ROM,Open,Siena
SIERE, 46.3853,   7.4734, 2910.0,ZUR,Open,Sierre
SIF,,,,HEL,Reserved,Saarijarvi
SIG, 39.6878,-105.0647,    0.0,USGS,Closed,South Ingalls
SIGR, 39.2114,  25.8553,   83.0,THE,Open,Sigri
SIH, 11.1714, -60.7708,   80.0,TRN,Reserved,Signal Hill
SII, 56.5600,-154.1819,  500.0,GIA,Open,Sitkinak Island
SIJI, -0.9000, 131.3000,    0.0,,Reserved,Sorong
SIK,,,,,Reserved,Sikeston
SIL, 34.3478,-116.8267, 1730.0,PAS,Open,Silver Peak
SILB, 48.6020,-123.2815,   76.0,POLR,Closed,Sidney Island
SILC,  2.6880, -76.3397, 3150.0,UVC,Open,Silvia
SILE, 44.7550,  10.7970,   33.0,ENI,Reserved,Correggio--Silva
SILO, 54.4792, -84.9126,  195.0,POLR,Open,Sutton Inlier
SILT, 41.1530,  29.6430,  100.0,ISK,Open,Sile
SIM, 44.9490,  34.1160,  275.0,KRYM,Open,Simferopol'
SIMI,  2.6889,  98.9469, 1681.0,DJA,Open,Simarbalatuk
SIMR, 38.4750,-117.7675, 1899.0,REN,Closed,Simon
SIN, 35.6167, 139.7500,    0.0,,Closed,Shinagawa
SIND, 49.3488,   9.6058,  335.0,FBB,Open,Sindeldorf
SING,  1.3050, 103.8500,    0.0,,Reserved,Singapore
SINI, -7.0144, 107.5000, 1000.0,DJA,Open,Singah
SIO, 35.7463, -96.3071,  323.0,TUL,Open,Slick
SIP, 34.4667,  73.2992, 1448.0,PAL,Open,Shinkiari
SIPA, 10.1429, -61.5060,   60.0,TRN,Open,Siparia
SIPM, 17.2230, -93.1570,    0.0,UNM,Closed,
SIPV, 10.1827, -70.9322,  154.6,INTV,Open,Sipayare
SIQV, 10.6490, -69.8080,  440.0,CAR,Open,Siquisique
SIR, 10.5083, -66.5083, 1050.0,CAR,Open,Siria
SIRB, 45.4801,  26.2616,  512.0,BUC,Open,
SIRI, 40.1821,  15.8675, 1063.0,ROM,Open,Monte Sirino - Moliterno
SIRR, 46.2675,  21.6597,  480.0,BUC,Open,Siria
SIS, 46.2667,   7.3667,  500.0,,Closed,Sion
SISB, 47.6864,   8.9643,  490.0,FBB,Open,Singen--Schiener Berg
SISC, 45.4710,  16.3720,  100.0,ZAG,Open,Sisak
SISI, -1.3265,  99.0895,    0.0,DJA,Open,Saibi
SIT, 57.0567,-135.3262,   25.0,PMR,Open,Sitka
SIU, 46.8500, 151.7800,   15.0,SKHL,Open,Simushir
SIUC, 37.7149, -89.2176,  137.0,,Open,Southern Illinois University (Carbondale)
SIV,-15.9913, -61.0722,  520.0,LPZ,Open,San Ignacio de Velasco
SIVA, 35.0175,  24.8100,   95.0,,Open,S&iacute;vas
SIW, 50.6711,  -1.3747,  162.0,BGS,Open,Isle of Wight
SIWA,,,,HLW,Reserved,Siwa
SIY, 61.0317,-138.4067,  785.0,OTTR,Unreported,Silver City
SIZ,-46.8750, 168.1331,   60.0,WEL,Closed,Stewart Island
SIZA, 41.0759,  48.8992,  950.0,AZER,Open,Siy&auml;z&auml;n (Siazan')
SJ-,,,,,Alternate,(Alternate Abbreviation for SJ-TX)
SJ-TX, 27.6119, -98.3128,  114.0,LRSM,Closed,San Jose
SJA,-31.5261, -68.5581,  660.0,SJA,Reserved,San Juan
SJAF, 42.4845,   2.8822,  450.0,STR,Open,Saint Jean de L'Alb&egrave;res
SJAS, 13.6667, -89.1667, 1100.0,CIG,Closed,San Jacinto
SJB, 51.9367,-131.0144,  100.0,OTTR,Open,Cape Saint James
SJC,-35.6417, -71.7250,   80.0,GUC,Closed,San Javier
SJCH,-33.6407, -70.3538,  997.0,GUC,Open,San Jos&eacute; de Maipo
SJG, 18.1117, -66.1500,   45.0,NEIC,Open,San Juan (Cayey)
SJGC,,,,,Alternate,(Alternate Abbreviation for SJG)
