valid(UTC),ACV,BFL,DAG,BIH,BLU,BLH,BUR,CMA,CRQ,NID,CNO,CCR,CEC,FAT,HJO,HHR,HWD,IPL,WJF,NLC,LVK,LGB,CQT,MAE,MYV,MOD,SIY,MRY,MHS,APC,EED,OAK,OKB,ONT,OVE,OXR,PMD,PSP,PRB,RBL,RDD,RAL,SAC,SMF,SNS,SDB,SDM,SAN,MYF,SFO,SJC,SBP,SNA,SBA,SMX,SMO,STS,TVL,SCK,TRM,UKI,VCB,VNY,WVI
2022-01-15 15:49:00,29.978,29.665,28.275,26.179,24.975,29.839,29.382,30.079,29.808,27.953,29.445,30.199,30.187,29.845,29.986,30.109,30.158,30.285,27.819,29.992,29.816,30.122,29.979,29.979,30.179,30.144,27.607,29.922,26.677,30.185,29.323,30.191,30.14,29.199,30.043,30.095,27.62,29.781,29.323,29.886,29.721,29.293,30.206,30.217,,25.638,29.597,30.097,29.683,30.185,,29.927,30.111,30.123,29.876,29.973,30.08,24.099,30.22,30.364,29.572,30.131,29.295,30.03
2022-01-15 15:50:00,29.978,29.664,28.275,26.179,24.975,29.839,29.384,30.08,29.809,27.953,29.445,30.2,30.186,29.846,29.987,30.11,30.159,30.286,27.818,29.994,29.817,30.122,29.979,29.98,30.179,30.144,27.607,29.921,26.677,30.185,29.325,30.193,30.14,29.2,30.043,30.096,27.621,29.781,29.324,29.886,29.721,29.294,30.205,30.217,,25.643,29.597,30.098,29.684,30.185,,29.926,30.111,30.124,29.875,29.974,30.08,24.099,30.221,30.364,29.573,30.132,29.296,30.03
2022-01-15 15:51:00,29.977,29.666,28.275,26.179,24.974,29.84,29.385,30.082,29.809,27.952,29.445,30.201,30.183,29.847,29.987,30.111,30.159,30.287,27.819,29.995,29.817,30.123,29.978,29.981,30.181,30.145,27.608,29.92,26.677,30.186,29.326,30.193,30.141,29.201,30.044,30.097,27.621,29.781,29.322,29.886,29.721,29.294,30.206,30.217,,25.638,29.599,30.099,29.684,30.185,,29.927,30.112,30.126,29.875,29.974,30.08,24.099,30.221,30.364,29.574,30.133,29.296,30.031
2022-01-15 15:52:00,29.977,29.668,28.276,26.183,24.975,29.84,29.385,30.083,29.807,27.951,29.446,30.201,30.182,29.849,29.988,30.112,30.159,30.287,27.819,29.996,29.817,30.123,29.978,29.983,30.184,30.145,27.608,29.92,26.677,30.186,29.327,30.193,30.14,29.202,30.045,30.097,27.622,29.781,29.322,29.887,29.721,29.295,30.206,30.218,,25.641,29.599,30.099,29.685,30.184,,29.927,30.112,30.127,29.874,29.973,30.079,24.099,30.221,30.364,29.575,30.134,29.296,30.03
2022-01-15 15:53:00,29.978,29.669,28.277,26.184,24.975,29.841,29.386,30.084,29.806,27.951,29.446,30.201,30.183,29.85,29.989,30.113,30.159,30.286,27.82,29.995,29.817,30.124,29.979,29.983,30.186,30.146,27.609,29.92,26.677,30.186,29.326,30.192,30.14,29.202,30.045,30.097,27.622,29.781,29.323,29.886,29.722,29.295,30.207,30.218,,25.637,29.6,30.098,29.686,30.184,,29.927,30.113,30.129,29.874,29.973,30.078,24.099,30.222,30.363,29.574,30.135,29.297,30.029
2022-01-15 15:54:00,29.978,29.668,28.277,26.184,24.975,29.843,29.387,30.085,29.809,27.951,29.446,30.2,30.183,29.851,29.99,30.114,30.158,30.286,27.82,29.995,29.817,30.125,29.98,29.983,30.185,30.147,27.609,29.92,26.677,30.186,29.325,30.193,30.14,29.202,30.045,30.098,27.622,29.781,29.324,29.886,29.722,29.296,30.208,30.219,,25.639,29.6,30.097,29.685,30.184,,29.928,30.113,30.13,29.875,29.973,30.077,24.1,30.223,30.362,29.574,30.134,29.297,30.029
2022-01-15 15:55:00,29.978,29.668,28.276,26.185,24.974,29.844,29.387,30.086,29.811,27.95,29.448,30.199,30.184,29.851,29.99,30.114,30.158,30.286,27.82,29.996,29.816,30.126,29.982,29.982,30.183,30.146,27.608,29.92,26.676,30.185,29.324,30.194,30.14,29.203,30.045,30.099,27.622,29.78,29.324,29.886,29.721,29.296,30.209,30.22,,25.638,29.601,30.097,29.685,30.185,,29.929,30.114,30.132,29.875,29.973,30.076,24.1,30.223,30.362,29.573,30.134,29.297,30.03
2022-01-15 15:56:00,29.979,29.668,28.276,26.186,24.974,29.845,29.388,30.087,29.81,27.95,29.448,30.198,30.185,29.851,29.99,30.115,30.159,30.287,27.819,29.996,29.816,30.127,29.984,29.981,30.181,30.146,27.608,29.921,26.674,30.185,29.324,30.195,30.14,29.202,30.046,30.101,27.622,29.78,29.324,29.887,29.721,29.295,30.209,30.219,,25.639,29.602,30.098,29.684,30.185,,29.931,30.115,30.132,29.876,29.973,30.077,24.1,30.223,30.362,29.573,30.133,29.297,30.031
2022-01-15 15:57:00,29.979,29.669,28.275,26.183,24.974,29.845,29.388,30.089,29.808,27.951,29.448,30.198,30.185,29.851,29.989,30.116,30.16,30.288,27.819,29.996,29.817,30.127,29.985,29.981,30.18,30.146,27.608,29.922,26.674,30.184,29.325,30.196,30.14,29.203,30.048,30.103,27.622,29.781,29.324,29.888,29.721,29.296,30.209,30.219,,25.639,29.603,30.099,29.684,30.185,,29.931,30.116,30.132,29.877,29.973,30.077,24.101,30.223,30.362,29.573,30.132,29.297,30.032
2022-01-15 15:58:00,29.979,29.669,28.276,26.183,24.974,29.845,29.388,30.089,29.802,27.952,29.449,30.199,30.187,29.852,29.989,30.116,30.161,30.289,27.819,29.996,29.817,30.127,29.984,29.98,30.18,30.146,27.607,29.922,26.673,30.185,29.325,30.196,30.14,29.203,30.05,30.105,27.622,29.782,29.324,29.889,29.722,29.296,30.209,30.219,,25.638,29.604,30.098,29.686,30.185,,29.931,30.116,30.132,29.877,29.972,30.076,24.101,30.221,30.362,29.572,30.131,29.297,30.031
2022-01-15 15:59:00,29.978,29.668,28.277,26.183,24.974,29.844,29.388,30.09,29.801,27.953,29.449,30.2,30.187,29.852,29.989,30.118,30.16,30.289,27.819,29.995,29.817,30.127,29.984,29.981,30.181,30.147,27.607,29.924,26.673,30.185,29.327,30.195,30.14,29.203,30.051,30.107,27.622,29.782,29.325,29.89,29.723,29.296,30.209,30.219,,25.631,29.605,30.098,29.687,30.184,,29.931,30.117,30.133,29.879,29.974,30.077,24.101,30.221,30.363,29.572,30.131,29.297,30.032
2022-01-15 16:00:00,29.978,29.667,28.277,26.182,24.975,29.843,29.389,30.091,29.806,27.953,29.449,30.199,30.187,29.852,29.99,30.118,30.16,30.29,27.819,29.995,29.816,30.127,29.985,29.982,30.181,30.148,27.607,29.926,26.674,30.185,29.327,30.195,30.14,29.203,30.051,30.107,27.622,29.781,29.325,29.89,29.724,29.297,30.209,30.219,,25.638,29.606,30.098,29.687,30.183,,29.931,30.117,30.133,29.879,29.976,30.077,24.1,30.221,30.364,29.572,30.131,29.298,30.031
2022-01-15 16:01:00,29.978,29.668,28.277,26.182,24.976,29.843,29.39,30.092,29.811,27.953,29.45,30.199,30.187,29.852,29.991,30.119,30.16,30.29,27.819,29.995,29.816,30.128,29.986,29.982,30.182,30.149,27.607,29.926,26.677,30.183,29.327,30.193,30.141,29.203,30.05,30.106,27.622,29.783,29.325,29.89,29.724,29.297,30.21,30.219,,25.638,29.606,30.1,29.687,30.184,,29.932,30.118,30.133,29.88,29.977,30.077,24.1,30.221,30.364,29.572,30.132,29.298,30.031
2022-01-15 16:02:00,29.979,29.668,28.278,26.182,24.976,29.843,29.391,30.092,29.813,27.954,29.452,30.198,30.186,29.853,29.991,30.119,30.161,30.289,27.819,29.996,29.817,30.129,29.987,29.982,30.181,30.149,27.608,29.926,26.677,30.182,29.327,30.193,30.142,29.203,30.05,30.106,27.623,29.784,29.324,29.89,29.724,29.298,30.21,30.219,,25.641,29.607,30.101,29.686,30.186,,29.932,30.118,30.132,29.88,29.977,30.078,24.099,30.222,30.365,29.572,30.133,29.299,30.033
2022-01-15 16:03:00,29.98,29.666,28.278,26.183,24.976,29.843,29.392,30.092,29.813,27.954,29.453,30.198,30.186,29.854,29.991,30.119,30.162,30.289,27.82,29.996,29.817,30.129,29.987,29.983,30.181,30.149,27.61,29.926,26.677,30.181,29.328,30.195,30.143,29.204,30.048,30.106,27.623,29.784,29.324,29.889,29.723,29.298,30.21,30.219,,25.636,29.608,30.102,29.685,30.187,,29.933,30.119,30.132,29.88,29.977,30.078,24.1,30.221,30.365,29.572,30.133,29.299,30.034
2022-01-15 16:04:00,29.981,29.665,28.278,26.183,24.976,29.844,29.392,30.092,29.812,27.954,29.453,30.199,30.187,29.856,29.99,30.118,30.163,30.29,27.82,29.996,29.818,30.13,29.989,29.983,30.18,30.15,27.611,29.924,26.678,30.182,29.328,30.198,30.143,29.205,30.048,30.107,27.624,29.783,29.324,29.888,29.722,29.298,30.21,30.219,,25.638,29.607,30.101,29.684,30.188,,29.932,30.119,30.131,29.88,29.979,30.08,24.1,30.221,30.365,29.572,30.133,29.299,30.033
2022-01-15 16:05:00,29.981,29.664,28.278,26.184,24.975,29.846,29.391,30.091,29.811,27.953,29.454,30.2,30.189,29.857,29.99,30.119,30.165,30.291,27.82,29.995,29.818,30.131,29.991,29.984,30.18,30.15,27.612,29.923,26.677,30.182,29.329,30.197,30.142,29.206,30.048,30.107,27.624,29.783,29.325,29.888,29.722,29.3,30.211,30.219,,25.638,29.606,30.101,29.686,30.188,,29.931,30.119,30.131,29.882,29.979,30.081,24.101,30.221,30.365,29.572,30.133,29.299,30.031
2022-01-15 16:06:00,29.98,29.663,28.278,26.183,24.974,29.847,29.39,30.092,29.808,27.953,29.453,30.201,30.191,29.856,29.99,30.119,30.165,30.292,27.82,29.995,29.818,30.132,29.991,29.984,30.181,30.15,27.612,29.924,26.676,30.183,29.327,30.196,30.141,29.206,30.048,30.108,27.624,29.784,29.326,29.888,29.721,29.3,30.211,30.22,,25.635,29.605,30.1,29.686,30.186,,29.931,30.119,30.133,29.882,29.979,30.081,24.101,30.222,30.365,29.572,30.134,29.3,30.031
2022-01-15 16:07:00,29.979,29.664,28.277,26.185,24.974,29.847,29.391,30.092,29.805,27.953,29.451,30.201,30.192,29.855,29.991,30.119,30.164,30.292,27.819,29.995,29.818,30.133,29.99,29.985,30.182,30.151,27.611,29.926,26.676,30.183,29.327,30.195,30.14,29.205,30.048,30.11,27.623,29.784,29.325,29.889,29.721,29.301,30.211,30.22,,25.636,29.604,30.1,29.687,30.186,,29.933,30.118,30.134,29.883,29.98,30.08,24.099,30.223,30.366,29.573,30.134,29.3,30.03
2022-01-15 16:08:00,29.978,29.664,28.278,26.185,24.974,29.847,29.39,30.093,29.807,27.954,29.45,30.201,30.192,29.854,29.991,30.119,30.164,30.293,27.818,29.997,29.817,30.133,29.989,29.986,30.183,30.15,27.61,29.929,26.675,30.182,29.327,30.195,30.14,29.204,30.049,30.111,27.622,29.785,29.324,29.888,29.722,29.301,30.211,30.221,,25.637,29.605,30.103,29.688,30.186,,29.934,30.119,30.136,29.884,29.981,30.079,24.099,30.224,30.368,29.574,30.135,29.301,30.031
2022-01-15 16:09:00,29.976,29.664,28.279,26.184,24.974,29.847,29.391,30.094,29.812,27.955,29.449,30.201,30.191,29.853,29.99,30.12,30.164,30.294,27.817,29.998,29.817,30.135,29.99,29.986,30.182,30.15,27.609,29.931,26.675,30.181,29.328,30.197,30.141,29.204,30.048,30.111,27.622,29.785,29.326,29.887,29.723,29.3,30.212,30.222,,25.64,29.607,30.104,29.688,30.187,,29.935,30.12,30.138,29.883,29.982,30.08,24.099,30.226,30.369,29.574,30.135,29.302,30.033
2022-01-15 16:10:00,29.977,29.664,28.281,26.185,24.974,29.847,29.392,30.095,29.813,27.956,29.448,30.201,30.19,29.852,29.99,30.121,30.165,30.294,27.817,29.999,29.818,30.136,29.991,29.986,30.182,30.15,27.609,29.93,26.676,30.182,29.329,30.198,30.143,29.203,30.048,30.112,27.621,29.785,29.327,29.887,29.723,29.3,30.212,30.223,,25.635,29.608,30.106,29.689,30.188,,29.935,30.121,30.139,29.883,29.984,30.08,24.099,30.226,30.369,29.573,30.134,29.303,30.034
2022-01-15 16:11:00,29.978,29.663,28.283,26.185,24.975,29.848,29.394,30.097,29.811,27.957,29.45,30.202,30.189,29.852,29.989,30.122,30.166,30.294,27.817,29.999,29.819,30.138,29.992,29.985,30.181,30.149,27.61,29.928,26.677,30.182,29.329,30.2,30.143,29.203,30.047,30.112,27.621,29.784,29.328,29.887,29.722,29.3,30.213,30.222,,25.636,29.609,30.107,29.691,30.189,,29.934,30.122,30.139,29.882,29.986,30.081,24.099,30.224,30.368,29.573,30.133,29.304,30.035
2022-01-15 16:12:00,29.979,29.664,28.284,26.183,24.975,29.848,29.395,30.097,29.81,27.957,29.452,30.203,30.19,29.852,29.99,30.123,30.167,30.293,27.817,29.998,29.82,30.138,29.992,29.984,30.181,30.149,27.611,29.927,26.677,30.183,29.328,30.201,30.145,29.204,30.047,30.111,27.622,29.783,29.328,29.886,29.721,29.301,30.212,30.222,,25.636,29.61,30.108,29.693,30.189,,29.932,30.123,30.139,29.881,29.986,30.081,24.098,30.223,30.367,29.573,30.133,29.305,30.034
2022-01-15 16:13:00,29.98,29.664,28.284,26.183,24.975,29.849,29.396,30.097,29.812,27.957,29.453,30.203,30.19,29.851,29.99,30.124,30.167,30.292,27.818,29.998,29.821,30.139,29.992,29.984,30.182,30.149,27.611,29.926,26.677,30.183,29.328,30.201,30.146,29.207,30.047,30.111,27.623,29.782,29.327,29.886,29.721,29.303,30.212,30.222,,25.639,29.611,30.108,29.695,30.187,,29.932,30.123,30.14,29.881,29.986,30.081,24.097,30.223,30.365,29.574,30.133,29.306,30.031
2022-01-15 16:14:00,29.979,29.665,28.282,26.183,24.975,29.849,29.397,30.096,29.814,27.956,29.454,30.204,30.19,29.851,29.992,30.124,30.165,30.292,27.819,29.999,29.822,30.14,29.992,29.984,30.183,30.149,27.611,29.926,26.678,30.184,29.327,30.197,30.147,29.208,30.046,30.112,27.625,29.782,29.325,29.886,29.72,29.302,30.211,30.222,,25.637,29.611,30.108,29.696,30.184,,29.932,30.124,30.142,29.881,29.986,30.082,24.097,30.223,30.364,29.575,30.134,29.306,30.031
2022-01-15 16:15:00,29.978,29.665,28.281,26.183,24.975,29.85,29.397,30.096,29.814,27.954,29.455,30.204,30.19,29.85,29.993,30.124,30.163,30.293,27.819,30.001,29.82,30.141,29.992,29.986,30.183,30.15,27.61,29.927,26.677,30.184,29.327,30.194,30.146,29.21,30.046,30.112,27.625,29.783,29.325,29.888,29.721,29.304,30.211,30.223,,25.642,29.612,30.108,29.697,30.184,,29.934,30.124,30.142,29.881,29.985,30.08,24.097,30.225,30.365,29.575,30.134,29.306,30.031
2022-01-15 16:16:00,29.978,29.666,28.281,26.183,24.976,29.85,29.397,30.096,29.813,27.953,29.455,30.202,30.19,29.85,29.993,30.125,30.163,30.294,27.819,30.001,29.817,30.14,29.992,29.989,30.185,30.152,27.609,29.929,26.676,30.182,29.327,30.196,30.147,29.211,30.046,30.112,27.625,29.784,29.328,29.889,29.721,29.305,30.211,30.224,,25.643,29.613,30.109,29.699,30.187,,29.934,30.125,30.143,29.882,29.983,30.079,24.098,30.226,30.366,29.575,30.136,29.306,30.031
2022-01-15 16:17:00,29.978,29.666,28.281,26.182,24.976,29.849,29.397,30.096,29.814,27.953,29.453,30.202,30.19,29.852,29.992,30.124,30.164,30.295,27.82,30.001,29.817,30.141,29.992,29.992,30.186,30.154,27.608,29.929,26.676,30.182,29.327,30.198,30.147,29.21,30.047,30.114,27.626,29.785,29.33,29.889,29.721,29.305,30.212,30.224,,25.641,29.613,30.109,29.7,30.187,,29.935,30.127,30.145,29.882,29.983,30.078,24.099,30.226,30.367,29.573,30.135,29.307,30.031
2022-01-15 16:18:00,29.978,29.665,28.282,26.183,24.975,29.849,29.397,30.098,29.815,27.955,29.453,30.203,30.19,29.853,29.99,30.124,30.163,30.296,27.82,29.998,29.817,30.142,29.992,29.992,30.185,30.152,27.608,29.928,26.677,30.181,29.326,30.197,30.146,29.208,30.047,30.116,27.625,29.786,29.329,29.889,29.722,29.305,30.215,30.226,,25.646,29.612,30.109,29.699,30.185,,29.936,30.127,30.144,29.882,29.984,30.078,24.1,30.225,30.368,29.571,30.134,29.306,30.033
2022-01-15 16:19:00,29.978,29.663,28.282,26.183,24.975,29.848,29.396,30.098,29.814,27.956,29.454,30.204,30.19,29.852,29.989,30.124,30.163,30.297,27.821,29.996,29.818,30.142,29.991,29.991,30.184,30.149,27.609,29.925,26.677,30.18,29.327,30.198,30.146,29.209,30.046,30.115,27.624,29.787,29.327,29.889,29.722,29.305,30.215,30.226,,25.639,29.614,30.111,29.7,30.186,,29.935,30.126,30.144,29.88,29.985,30.079,24.099,30.224,30.369,29.57,30.132,29.305,30.034
2022-01-15 16:20:00,29.979,29.663,28.283,26.183,24.976,29.848,29.396,30.096,29.814,27.956,29.453,30.203,30.189,29.851,29.99,30.127,30.164,30.296,27.821,29.996,29.818,30.143,29.991,29.989,30.183,30.147,27.609,29.926,26.677,30.18,29.329,30.199,30.146,29.209,30.045,30.115,27.626,29.787,29.327,29.889,29.722,29.306,30.214,30.225,,25.64,29.615,30.112,29.701,30.187,,29.934,30.127,30.144,29.879,29.984,30.08,24.097,30.223,30.37,29.57,30.132,29.306,30.033
2022-01-15 16:21:00,29.978,29.663,28.283,26.182,24.977,29.85,29.398,30.098,29.816,27.956,29.453,30.203,30.189,29.85,29.991,30.127,30.164,30.297,27.821,29.998,29.819,30.144,29.992,29.987,30.182,30.147,27.609,29.926,26.675,30.18,29.329,30.198,30.147,29.208,30.045,30.117,27.625,29.786,29.326,29.888,29.722,29.305,30.213,30.225,,25.645,29.614,30.112,29.701,30.185,,29.933,30.128,30.145,29.88,29.984,30.081,24.096,30.223,30.369,29.569,30.132,29.307,30.032
2022-01-15 16:22:00,29.978,29.662,28.283,26.183,24.977,29.852,29.398,30.099,29.816,27.956,29.453,30.204,30.188,29.847,29.991,30.127,30.163,30.298,27.82,30.0,29.819,30.146,29.993,29.986,30.181,30.147,27.609,29.925,26.675,30.181,29.329,30.196,30.147,29.208,30.046,30.117,27.624,29.786,29.323,29.888,29.721,29.305,30.212,30.224,,25.642,29.614,30.113,29.701,30.184,,29.934,30.128,30.146,29.88,29.985,30.082,24.095,30.223,30.37,29.571,30.132,29.307,30.031
2022-01-15 16:23:00,29.979,29.663,28.283,26.187,24.978,29.854,29.398,30.101,29.815,27.956,29.454,30.203,30.188,29.847,29.99,30.128,30.162,30.298,27.82,30.0,29.817,30.147,29.994,29.986,30.181,30.15,27.608,29.926,26.675,30.181,29.328,30.197,30.147,29.209,30.046,30.117,27.624,29.786,29.325,29.889,29.722,29.305,30.211,30.224,,25.641,29.615,30.114,29.702,30.185,,29.935,30.128,30.147,29.881,29.986,30.08,24.094,30.224,30.37,29.572,30.132,29.308,30.031
2022-01-15 16:24:00,29.979,29.665,28.283,26.188,24.978,29.855,29.399,30.102,29.817,27.957,29.454,30.202,30.189,29.849,29.992,30.127,30.163,30.297,27.821,30.001,29.817,30.147,29.995,29.988,30.182,30.152,27.608,29.927,26.676,30.179,29.327,30.197,30.149,29.209,30.046,30.117,27.624,29.786,29.325,29.888,29.722,29.304,30.21,30.223,,25.64,29.614,30.115,29.702,30.184,,29.934,30.129,30.149,29.882,29.986,30.078,24.094,30.224,30.37,29.571,30.133,29.308,30.031
2022-01-15 16:25:00,29.978,29.665,28.284,26.189,24.977,29.855,29.399,30.103,29.819,27.957,29.454,30.202,30.189,29.849,29.992,30.127,30.162,30.297,27.821,30.002,29.817,30.147,29.996,29.988,30.182,30.151,27.609,29.927,26.675,30.179,29.328,30.195,30.149,29.208,30.045,30.119,27.625,29.786,29.324,29.887,29.722,29.304,30.211,30.224,,25.642,29.615,30.117,29.703,30.184,,29.935,30.129,30.149,29.884,29.987,30.077,24.094,30.223,30.37,29.569,30.133,29.308,30.034
2022-01-15 16:26:00,29.978,29.664,28.284,26.189,24.975,29.856,29.399,30.104,29.82,27.957,29.455,30.202,30.189,29.849,29.991,30.128,30.162,30.298,27.82,30.001,29.816,30.147,29.996,29.988,30.181,30.148,27.609,29.925,26.676,30.179,29.328,30.196,30.15,29.209,30.045,30.118,27.625,29.787,29.326,29.886,29.722,29.304,30.214,30.225,,25.646,29.616,30.12,29.703,30.186,,29.936,30.129,30.15,29.884,29.988,30.077,24.094,30.221,30.37,29.57,30.132,29.308,30.036
2022-01-15 16:27:00,29.978,29.664,28.284,26.188,24.974,29.856,29.399,30.104,29.822,27.956,29.455,30.201,30.188,29.849,29.99,30.129,30.163,30.297,27.821,29.999,29.815,30.146,29.995,29.988,30.181,30.147,27.608,29.926,26.675,30.177,29.328,30.198,30.151,29.209,30.044,30.119,27.624,29.787,29.327,29.886,29.721,29.304,30.214,30.224,,25.643,29.617,30.121,29.704,30.188,,29.936,30.13,30.151,29.883,29.989,30.077,24.093,30.221,30.371,29.572,30.133,29.308,30.034
2022-01-15 16:28:00,29.976,29.666,28.284,26.184,24.974,29.856,29.399,30.105,29.824,27.954,29.454,30.201,30.187,29.848,29.988,30.13,30.166,30.297,27.822,29.998,29.816,30.146,29.994,29.987,30.181,30.148,27.608,29.927,26.674,30.176,29.329,30.199,30.152,29.209,30.043,30.12,27.625,29.786,29.328,29.885,29.721,29.304,30.213,30.223,,25.641,29.619,30.122,29.704,30.188,,29.937,30.131,30.152,29.883,29.989,30.079,24.094,30.221,30.37,29.573,30.133,29.309,30.035
2022-01-15 16:29:00,29.975,29.666,28.284,26.182,24.973,29.856,29.399,30.107,29.826,27.954,29.454,30.204,30.186,29.847,29.987,30.131,30.166,30.297,27.822,29.998,29.819,30.147,29.994,29.984,30.18,30.147,27.607,29.926,26.675,30.179,29.329,30.198,30.153,29.21,30.043,30.119,27.624,29.785,29.327,29.886,29.72,29.304,30.213,30.223,,25.644,29.619,30.123,29.705,30.188,,29.938,30.133,30.152,29.882,29.989,30.082,24.095,30.219,30.37,29.574,30.131,29.309,30.036
2022-01-15 16:30:00,29.976,29.665,28.284,26.182,24.972,29.856,29.399,30.107,29.827,27.954,29.455,30.206,30.185,29.845,29.987,30.133,30.166,30.297,27.821,29.999,29.819,30.147,29.996,29.982,30.18,30.147,27.607,29.926,26.675,30.182,29.329,30.2,30.154,29.21,30.043,30.119,27.623,29.786,29.328,29.886,29.72,29.305,30.213,30.223,,25.647,29.621,30.125,29.706,30.188,,29.938,30.135,30.152,29.883,29.987,30.081,24.095,30.218,30.37,29.576,30.132,29.31,30.034
2022-01-15 16:31:00,29.978,29.664,28.284,26.182,24.972,29.858,29.4,30.109,29.828,27.954,29.454,30.206,30.183,29.846,29.988,30.134,30.165,30.296,27.822,29.999,29.819,30.148,29.997,29.983,30.182,30.149,27.608,29.926,26.675,30.181,29.33,30.199,30.155,29.211,30.042,30.119,27.623,29.786,29.33,29.885,29.72,29.305,30.21,30.222,,25.643,29.623,30.125,29.707,30.184,,29.939,30.137,30.152,29.885,29.986,30.08,24.093,30.22,30.371,29.575,30.136,29.311,30.033
2022-01-15 16:32:00,29.979,29.665,28.284,26.183,24.973,29.858,29.4,30.11,29.83,27.953,29.455,30.206,30.182,29.846,29.99,30.134,30.163,30.296,27.821,30.001,29.82,30.149,29.999,29.985,30.185,30.15,27.61,29.925,26.675,30.181,29.33,30.196,30.157,29.211,30.041,30.12,27.623,29.786,29.329,29.884,29.719,29.306,30.21,30.223,,25.64,29.624,30.127,29.708,30.184,,29.938,30.138,30.153,29.886,29.985,30.079,24.093,30.223,30.371,29.573,30.137,29.311,30.035
2022-01-15 16:33:00,29.979,29.666,28.284,26.183,24.972,29.857,29.399,30.112,29.832,27.953,29.457,30.205,30.184,29.847,29.99,30.136,30.161,30.297,27.821,30.002,29.819,30.15,29.999,29.985,30.184,30.149,27.611,29.926,26.674,30.179,29.331,30.197,30.157,29.211,30.043,30.121,27.623,29.786,29.329,29.883,29.718,29.307,30.213,30.227,,25.642,29.625,30.129,29.71,30.186,,29.938,30.139,30.154,29.888,29.986,30.078,24.095,30.223,30.371,29.574,30.136,29.31,30.035
2022-01-15 16:34:00,29.979,29.668,28.283,26.182,24.971,29.857,29.4,30.113,29.833,27.953,29.457,30.202,30.185,29.848,29.989,30.136,30.163,30.297,27.822,30.0,29.817,30.15,30.0,29.986,30.184,30.15,27.61,29.927,26.673,30.176,29.33,30.199,30.158,29.212,30.045,30.121,27.624,29.786,29.33,29.885,29.718,29.308,30.215,30.228,,25.644,29.625,30.13,29.711,30.188,,29.938,30.139,30.156,29.889,29.987,30.078,24.095,30.222,30.371,29.574,30.136,29.311,30.036
2022-01-15 16:35:00,29.978,29.668,28.283,26.182,24.971,29.857,29.4,30.113,29.832,27.952,29.457,30.203,30.186,29.849,29.989,30.136,30.164,30.297,27.822,30.0,29.818,30.15,30.002,29.986,30.184,30.15,27.61,29.929,26.671,30.176,29.329,30.201,30.158,29.212,30.045,30.123,27.623,29.786,29.33,29.885,29.72,29.308,30.215,30.228,,25.647,29.625,30.13,29.712,30.188,,29.937,30.139,30.158,29.89,29.989,30.08,24.096,30.222,30.371,29.573,30.135,29.311,30.038
2022-01-15 16:36:00,29.976,29.666,28.283,26.18,24.971,29.857,29.401,30.114,29.831,27.952,29.457,30.206,30.187,29.85,29.988,30.137,30.164,30.298,27.821,30.0,29.818,30.151,30.003,29.986,30.182,30.148,27.609,29.929,26.668,30.178,29.328,30.201,30.157,29.212,30.046,30.124,27.623,29.786,29.33,29.886,29.721,29.308,30.215,30.228,,25.646,29.625,30.131,29.712,30.189,,29.937,30.14,30.159,29.89,29.989,30.082,24.097,30.219,30.371,29.574,30.132,29.312,30.039
