year,type,gpw
2008,supercomputer,0.03717
2008,supercomputer,0.03711
2008,supercomputer,0.03711
2008,supercomputer,0.03711
2008,supercomputer,0.03711
2008,supercomputer,0.03702
2008,supercomputer,0.037
2008,supercomputer,0.037
2008,supercomputer,0.037
2008,supercomputer,0.037
2008,supercomputer,0.03699
2008,supercomputer,0.03699
2008,supercomputer,0.03689
2008,supercomputer,0.0368
2008,supercomputer,0.03666
2008,supercomputer,0.03666
2008,supercomputer,0.03666
2008,supercomputer,0.03659
2008,supercomputer,0.03659
2008,supercomputer,0.03653
2008,supercomputer,0.03651
2008,supercomputer,0.03651
2008,supercomputer,0.03651
2008,supercomputer,0.03645
2008,supercomputer,0.03645
2008,supercomputer,0.03642
2008,supercomputer,0.03631
2008,supercomputer,0.03631
2008,supercomputer,0.03629
2008,supercomputer,0.03621
2008,supercomputer,0.03603
2008,supercomputer,0.03603
2008,supercomputer,0.03536
2008,supercomputer,0.03523
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03515
2008,supercomputer,0.03474
2008,supercomputer,0.03474
2008,supercomputer,0.03474
2008,supercomputer,0.03474
2008,supercomputer,0.03474
2008,supercomputer,0.03474
2008,supercomputer,0.03468
2008,supercomputer,0.03448
2008,supercomputer,0.03448
2008,supercomputer,0.03448
2008,supercomputer,0.03448
2008,supercomputer,0.03448
2008,supercomputer,0.03297
2008,supercomputer,0.03294
2008,supercomputer,0.03285
2008,supercomputer,0.03283
2008,supercomputer,0.0328
2008,supercomputer,0.03266
2008,supercomputer,0.03262
2008,supercomputer,0.03236
2008,supercomputer,0.0322
2008,supercomputer,0.03193
2008,supercomputer,0.03193
2008,supercomputer,0.03179
2008,supercomputer,0.03178
2008,supercomputer,0.03178
2008,supercomputer,0.03169
2008,supercomputer,0.03167
2008,supercomputer,0.03113
2008,supercomputer,0.03096
2008,supercomputer,0.0308
2008,supercomputer,0.03068
2008,supercomputer,0.03067
2008,supercomputer,0.03029
2008,supercomputer,0.03015
2008,supercomputer,0.03009
2008,supercomputer,0.02993
2008,supercomputer,0.0299
2008,supercomputer,0.02876
2008,supercomputer,0.02875
2008,supercomputer,0.02866
2008,supercomputer,0.02863
2008,supercomputer,0.02857
2008,supercomputer,0.02856
2008,supercomputer,0.02851
2008,supercomputer,0.02841
2008,supercomputer,0.02838
2008,supercomputer,0.02836
2008,supercomputer,0.02823
2008,supercomputer,0.02821
2008,supercomputer,0.0282
2008,supercomputer,0.02819
2008,supercomputer,0.028
2008,supercomputer,0.02791
2008,supercomputer,0.02772
2008,supercomputer,0.02768
2008,supercomputer,0.02714
2008,supercomputer,0.02714
2008,supercomputer,0.02714
2008,supercomputer,0.02714
2008,supercomputer,0.02714
2008,supercomputer,0.02708
2008,supercomputer,0.02665
2008,supercomputer,0.02659
2008,supercomputer,0.02657
2008,supercomputer,0.02605
2008,supercomputer,0.02583
2008,supercomputer,0.02576
2008,supercomputer,0.02493
2008,supercomputer,0.02462
2008,supercomputer,0.02462
2008,supercomputer,0.02432
2008,supercomputer,0.02381
2008,supercomputer,0.02364
2008,supercomputer,0.02279
2008,supercomputer,0.02239
2008,supercomputer,0.02185
2008,supercomputer,0.02144
2008,supercomputer,0.02136
2008,supercomputer,0.02131
2008,supercomputer,0.02101
2008,supercomputer,0.0203
2008,supercomputer,0.0203
2008,supercomputer,0.02023
2008,supercomputer,0.02018
2008,supercomputer,0.02008
2008,supercomputer,0.02003
2008,supercomputer,0.02003
2008,supercomputer,0.01968
2008,supercomputer,0.01917
2008,supercomputer,0.01912
2008,supercomputer,0.01899
2008,supercomputer,0.0188
2008,supercomputer,0.01795
2008,supercomputer,0.01787
2008,supercomputer,0.01764
2008,supercomputer,0.01715
2008,supercomputer,0.01515
2008,supercomputer,0.01509
2008,supercomputer,0.01509
2008,supercomputer,0.01507
2008,supercomputer,0.01498
2008,supercomputer,0.01464
2008,supercomputer,0.01456
2008,supercomputer,0.01448
2008,supercomputer,0.01447
2008,supercomputer,0.01361
2008,supercomputer,0.01321
2008,supercomputer,0.01319
2008,supercomputer,0.01301
2008,supercomputer,0.01267
2008,supercomputer,0.01266
2008,supercomputer,0.01205
2008,supercomputer,0.01051
2008,supercomputer,0.00936
2008,supercomputer,0.00743
2008,supercomputer,0.0062
2008,supercomputer,0.0056
2008,supercomputer,0.00508
2008,supercomputer,0.00406
2008,supercomputer,0.00365
2008,supercomputer,0.48814
2008,supercomputer,0.48814
2008,supercomputer,0.43743
2008,supercomputer,0.37175
2008,supercomputer,0.37175
2008,supercomputer,0.37175
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.36889
2008,supercomputer,0.35738
2008,supercomputer,0.35714
2008,supercomputer,0.35714
2008,supercomputer,0.26581
2008,supercomputer,0.24005
2008,supercomputer,0.2131
2008,supercomputer,0.2131
2008,supercomputer,0.2131
2008,supercomputer,0.2131
2008,supercomputer,0.2131
2008,supercomputer,0.2131
2008,supercomputer,0.21309
2008,supercomputer,0.21308
2008,supercomputer,0.21056
2008,supercomputer,0.21056
2008,supercomputer,0.21056
2008,supercomputer,0.21056
2008,supercomputer,0.21056
2008,supercomputer,0.21056
2008,supercomputer,0.21056
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20658
2008,supercomputer,0.20658
2008,supercomputer,0.20527
2008,supercomputer,0.20506
2008,supercomputer,0.20424
2008,supercomputer,0.20377
2008,supercomputer,0.20377
2008,supercomputer,0.20377
2008,supercomputer,0.20326
2008,supercomputer,0.19953
2008,supercomputer,0.19546
2008,supercomputer,0.18896
2008,supercomputer,0.18358
2008,supercomputer,0.1797
2008,supercomputer,0.1797
2008,supercomputer,0.17946
2008,supercomputer,0.17945
2008,supercomputer,0.17944
2008,supercomputer,0.17924
2008,supercomputer,0.17031
2008,supercomputer,0.16361
2008,supercomputer,0.15727
2008,supercomputer,0.15724
2008,supercomputer,0.15606
2008,supercomputer,0.15571
2008,supercomputer,0.15527
2008,supercomputer,0.15221
2008,supercomputer,0.15045
2008,supercomputer,0.15045
2008,supercomputer,0.15045
2008,supercomputer,0.15045
2008,supercomputer,0.15045
2008,supercomputer,0.14892
2008,supercomputer,0.14812
2008,supercomputer,0.14812
2008,supercomputer,0.14812
2008,supercomputer,0.14812
2008,supercomputer,0.14728
2008,supercomputer,0.14443
2008,supercomputer,0.14443
2008,supercomputer,0.14221
2008,supercomputer,0.14135
2008,supercomputer,0.14023
2008,supercomputer,0.13883
2008,supercomputer,0.13845
2008,supercomputer,0.13754
2008,supercomputer,0.13754
2008,supercomputer,0.13751
2008,supercomputer,0.13587
2008,supercomputer,0.13346
2008,supercomputer,0.13173
2008,supercomputer,0.13095
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.1296
2008,supercomputer,0.12953
2008,supercomputer,0.12953
2008,supercomputer,0.12953
2008,supercomputer,0.12953
2008,supercomputer,0.12642
2008,supercomputer,0.12632
2008,supercomputer,0.12632
2008,supercomputer,0.12632
2008,supercomputer,0.12575
2008,supercomputer,0.12541
2008,supercomputer,0.12518
2008,supercomputer,0.12442
2008,supercomputer,0.12442
2008,supercomputer,0.12442
2008,supercomputer,0.12442
2008,supercomputer,0.12202
2008,supercomputer,0.12188
2008,supercomputer,0.12142
2008,supercomputer,0.12137
2008,supercomputer,0.11451
2008,supercomputer,0.11347
2008,supercomputer,0.10991
2008,supercomputer,0.10928
2008,supercomputer,0.10871
2008,supercomputer,0.10762
2008,supercomputer,0.10473
2008,supercomputer,0.10351
2008,supercomputer,0.10293
2008,supercomputer,0.10264
2008,supercomputer,0.10157
2008,supercomputer,0.10157
2008,supercomputer,0.10104
2008,supercomputer,0.10012
2008,supercomputer,0.09895
2008,supercomputer,0.09895
2008,supercomputer,0.09824
2008,supercomputer,0.09823
2008,supercomputer,0.09823
2008,supercomputer,0.09623
2008,supercomputer,0.09573
2008,supercomputer,0.09561
2008,supercomputer,0.09561
2008,supercomputer,0.09561
2008,supercomputer,0.09468
2008,supercomputer,0.09456
2008,supercomputer,0.09397
2008,supercomputer,0.09397
2008,supercomputer,0.0936
2008,supercomputer,0.09338
2008,supercomputer,0.09323
2008,supercomputer,0.093
2008,supercomputer,0.09137
2008,supercomputer,0.09054
2008,supercomputer,0.09034
2008,supercomputer,0.09001
2008,supercomputer,0.08973
2008,supercomputer,0.08855
2008,supercomputer,0.088
2008,supercomputer,0.08702
2008,supercomputer,0.08702
2008,supercomputer,0.08648
2008,supercomputer,0.08527
2008,supercomputer,0.08526
2008,supercomputer,0.08326
2008,supercomputer,0.08295
2008,supercomputer,0.07985
2008,supercomputer,0.07972
2008,supercomputer,0.07911
2008,supercomputer,0.07819
2008,supercomputer,0.07634
2008,supercomputer,0.07599
2008,supercomputer,0.07592
2008,supercomputer,0.07573
2008,supercomputer,0.07547
2008,supercomputer,0.07479
2008,supercomputer,0.07386
2008,supercomputer,0.07349
2008,supercomputer,0.07238
2008,supercomputer,0.07229
2008,supercomputer,0.07229
2008,supercomputer,0.07204
2008,supercomputer,0.07132
2008,supercomputer,0.07111
2008,supercomputer,0.07085
2008,supercomputer,0.07085
2008,supercomputer,0.07068
2008,supercomputer,0.07037
2008,supercomputer,0.07037
2008,supercomputer,0.0703
2008,supercomputer,0.06963
2008,supercomputer,0.06963
2008,supercomputer,0.06953
2008,supercomputer,0.06908
2008,supercomputer,0.06904
2008,supercomputer,0.06891
2008,supercomputer,0.06805
2008,supercomputer,0.06797
2008,supercomputer,0.06762
2008,supercomputer,0.06762
2008,supercomputer,0.06742
2008,supercomputer,0.06734
2008,supercomputer,0.06734
2008,supercomputer,0.06729
2008,supercomputer,0.0672
2008,supercomputer,0.0672
2008,supercomputer,0.0672
2008,supercomputer,0.0672
2008,supercomputer,0.0672
2008,supercomputer,0.0672
2008,supercomputer,0.06712
2008,supercomputer,0.06693
2008,supercomputer,0.06693
2008,supercomputer,0.06672
2008,supercomputer,0.06672
2008,supercomputer,0.06618
2008,supercomputer,0.06614
2008,supercomputer,0.06614
2008,supercomputer,0.06594
2008,supercomputer,0.06594
2008,supercomputer,0.06588
2008,supercomputer,0.06587
2008,supercomputer,0.06585
2008,supercomputer,0.0655
2008,supercomputer,0.06532
2008,supercomputer,0.06532
2008,supercomputer,0.06532
2008,supercomputer,0.06532
2008,supercomputer,0.06501
2008,supercomputer,0.06495
2008,supercomputer,0.06492
2008,supercomputer,0.06492
2008,supercomputer,0.0644
2008,supercomputer,0.0644
2008,supercomputer,0.06389
2008,supercomputer,0.0636
2008,supercomputer,0.06325
2008,supercomputer,0.06317
2008,supercomputer,0.06317
2008,supercomputer,0.06312
2008,supercomputer,0.06298
2008,supercomputer,0.06292
2008,supercomputer,0.06292
2008,supercomputer,0.06289
2008,supercomputer,0.06289
2008,supercomputer,0.06286
2008,supercomputer,0.06271
2008,supercomputer,0.06263
2008,supercomputer,0.06253
2008,supercomputer,0.06243
2008,supercomputer,0.06233
2008,supercomputer,0.0623
2008,supercomputer,0.06207
2008,supercomputer,0.06191
2008,supercomputer,0.06177
2008,supercomputer,0.06177
2008,supercomputer,0.06168
2008,supercomputer,0.06165
2008,supercomputer,0.06165
2008,supercomputer,0.0614
2008,supercomputer,0.0614
2008,supercomputer,0.0614
2008,supercomputer,0.0614
2008,supercomputer,0.0614
2008,supercomputer,0.06138
2008,supercomputer,0.06138
2008,supercomputer,0.06125
2008,supercomputer,0.06106
2008,supercomputer,0.06096
2008,supercomputer,0.06089
2008,supercomputer,0.06062
2008,supercomputer,0.06046
2008,supercomputer,0.0604
2008,supercomputer,0.0602
2008,supercomputer,0.0602
2008,supercomputer,0.05994
2008,supercomputer,0.05974
2008,supercomputer,0.05916
2008,supercomputer,0.05834
2008,supercomputer,0.05822
2008,supercomputer,0.05809
2008,supercomputer,0.05791
2008,supercomputer,0.05751
2008,supercomputer,0.05748
2008,supercomputer,0.05741
2008,supercomputer,0.05741
2008,supercomputer,0.05741
2008,supercomputer,0.05736
2008,supercomputer,0.05708
2008,supercomputer,0.05691
2008,supercomputer,0.05671
2008,supercomputer,0.05671
2008,supercomputer,0.05671
2008,supercomputer,0.05671
2008,supercomputer,0.05658
2008,supercomputer,0.0565
2008,supercomputer,0.05647
2008,supercomputer,0.056
2008,supercomputer,0.05572
2008,supercomputer,0.05572
2008,supercomputer,0.05569
2008,supercomputer,0.05569
2008,supercomputer,0.05569
2008,supercomputer,0.05569
2008,supercomputer,0.05489
2008,supercomputer,0.05477
2008,supercomputer,0.05471
2008,supercomputer,0.0546
2008,supercomputer,0.05459
2008,supercomputer,0.05446
2008,supercomputer,0.05446
2008,supercomputer,0.05443
2008,supercomputer,0.05443
2008,supercomputer,0.05423
2008,supercomputer,0.05419
2008,supercomputer,0.05393
2008,supercomputer,0.05393
2008,supercomputer,0.05377
2008,supercomputer,0.05374
2008,supercomputer,0.05351
2008,supercomputer,0.05351
2008,supercomputer,0.05349
2008,supercomputer,0.05339
2008,supercomputer,0.05334
2008,supercomputer,0.05328
2008,supercomputer,0.05322
2008,supercomputer,0.05322
2008,supercomputer,0.05289
2008,supercomputer,0.05289
2008,supercomputer,0.05289
2008,supercomputer,0.0528
2008,supercomputer,0.0527
2008,supercomputer,0.0527
2008,supercomputer,0.05262
2008,supercomputer,0.05249
2008,supercomputer,0.05213
2008,supercomputer,0.05213
2008,supercomputer,0.05208
2008,supercomputer,0.052
2008,supercomputer,0.05196
2008,supercomputer,0.05192
2008,supercomputer,0.05179
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05175
2008,supercomputer,0.05173
2008,supercomputer,0.05167
2008,supercomputer,0.05167
2008,supercomputer,0.05167
2008,supercomputer,0.05167
2008,supercomputer,0.05162
2008,supercomputer,0.05155
2008,supercomputer,0.05139
2008,supercomputer,0.05139
2008,supercomputer,0.0513
2008,supercomputer,0.05095
2008,supercomputer,0.05093
2008,supercomputer,0.05079
2008,supercomputer,0.05079
2008,supercomputer,0.05077
2008,supercomputer,0.05076
2008,supercomputer,0.05074
2008,supercomputer,0.05073
2008,supercomputer,0.0507
2008,supercomputer,0.05068
2008,supercomputer,0.05062
2008,supercomputer,0.04897
2008,supercomputer,0.04872
2008,supercomputer,0.04841
2008,supercomputer,0.04702
2008,supercomputer,0.04563
2008,supercomputer,0.04533
2008,supercomputer,0.04435
2008,supercomputer,0.04435
2008,supercomputer,0.04368
2008,supercomputer,0.04353
2008,supercomputer,0.04346
2008,supercomputer,0.04275
2008,supercomputer,0.04232
2008,supercomputer,0.04182
2008,supercomputer,0.04159
2008,supercomputer,0.04127
2008,supercomputer,0.04111
2008,supercomputer,0.04101
2008,supercomputer,0.04078
2008,supercomputer,0.04046
2008,supercomputer,0.04046
2008,supercomputer,0.04022
2008,supercomputer,0.04022
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04004
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.04002
2008,supercomputer,0.03954
2008,supercomputer,0.03954
2008,supercomputer,0.03952
2008,supercomputer,0.03847
2008,supercomputer,0.03801
2008,supercomputer,0.0372
2008,supercomputer,0.03666
2008,supercomputer,0.03631
2008,supercomputer,0.03631
2008,supercomputer,0.03629
2008,supercomputer,0.03621
2008,supercomputer,0.03536
2008,supercomputer,0.03531
2008,supercomputer,0.03529
2008,supercomputer,0.03514
2008,supercomputer,0.0347
2008,supercomputer,0.03468
2008,supercomputer,0.03447
2008,supercomputer,0.03418
2008,supercomputer,0.03406
2008,supercomputer,0.03193
2008,supercomputer,0.03193
2008,supercomputer,0.03179
2008,supercomputer,0.03178
2008,supercomputer,0.03178
2008,supercomputer,0.03169
2008,supercomputer,0.03167
2008,supercomputer,0.0316
2008,supercomputer,0.03154
2008,supercomputer,0.03154
2008,supercomputer,0.03113
2008,supercomputer,0.03096
2008,supercomputer,0.03052
2008,supercomputer,0.03029
2008,supercomputer,0.03009
2008,supercomputer,0.02993
2008,supercomputer,0.0299
2008,supercomputer,0.02876
2008,supercomputer,0.02862
2008,supercomputer,0.02821
2008,supercomputer,0.02714
2008,supercomputer,0.02714
2008,supercomputer,0.02714
2008,supercomputer,0.02708
2008,supercomputer,0.02583
2008,supercomputer,0.02493
2008,supercomputer,0.02432
2008,supercomputer,0.02364
2008,supercomputer,0.02355
2008,supercomputer,0.02341
2008,supercomputer,0.02144
2008,supercomputer,0.02136
2008,supercomputer,0.02101
2008,supercomputer,0.02008
2008,supercomputer,0.01899
2008,supercomputer,0.01759
2008,supercomputer,0.01498
2008,supercomputer,0.01423
2008,supercomputer,0.01423
2008,supercomputer,0.01416
2008,supercomputer,0.01311
2008,supercomputer,0.01311
2008,supercomputer,0.01311
2008,supercomputer,0.01309
2008,supercomputer,0.01304
2008,supercomputer,0.01292
2008,supercomputer,0.0056
2008,supercomputer,0.00406
2008,supercomputer,
2008,supercomputer,
2008,supercomputer,0.53624
2008,supercomputer,0.53033
2008,supercomputer,0.53033
2008,supercomputer,0.53033
2008,supercomputer,0.45833
2008,supercomputer,0.45833
2008,supercomputer,0.44494
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.37167
2008,supercomputer,0.36889
2008,supercomputer,0.35738
2008,supercomputer,0.35714
2008,supercomputer,0.35714
2008,supercomputer,0.2658
2008,supercomputer,0.25141
2008,supercomputer,0.24005
2008,supercomputer,0.23302
2008,supercomputer,0.23157
2008,supercomputer,0.2262
2008,supercomputer,0.22618
2008,supercomputer,0.21798
2008,supercomputer,0.2173
2008,supercomputer,0.2173
2008,supercomputer,0.2166
2008,supercomputer,0.2131
2008,supercomputer,0.21112
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20831
2008,supercomputer,0.20703
2008,supercomputer,0.20658
2008,supercomputer,0.20658
2008,supercomputer,0.20527
2008,supercomputer,0.20506
2008,supercomputer,0.20455
2008,supercomputer,0.20424
2008,supercomputer,0.20377
2008,supercomputer,0.20377
2008,supercomputer,0.20377
2008,supercomputer,0.20098
2008,supercomputer,0.19547
2008,supercomputer,0.1921
